source,target,relation,common_count,common_topics,reason,source_evidence_url,target_evidence_url
54,60,official_scope_overlap,4,セキュリティ運用|インシデント対応|リスク管理|データ分析,公式試験範囲で「セキュリティ運用・インシデント対応・リスク管理・データ分析」が共通しているため。,https://www.comptia.org/ja-jp/certifications/cybersecurity-analyst/v3/,https://services.google.com/fh/files/misc/professional_security_operations_engineer_exam_guide_english.pdf
54,57,official_scope_overlap,3,セキュリティ運用|インシデント対応|リスク管理,公式試験範囲で「セキュリティ運用・インシデント対応・リスク管理」が共通しているため。,https://www.comptia.org/ja-jp/certifications/cybersecurity-analyst/v3/,https://www.comptia.org/ja-jp/certifications/security/
54,58,official_scope_overlap,3,セキュリティ運用|インシデント対応|リスク管理,公式試験範囲で「セキュリティ運用・インシデント対応・リスク管理」が共通しているため。,https://www.comptia.org/ja-jp/certifications/cybersecurity-analyst/v3/,https://www.comptia.org/en-us/certifications/securityx/
54,68,official_scope_overlap,3,セキュリティ運用|インシデント対応|リスク管理,公式試験範囲で「セキュリティ運用・インシデント対応・リスク管理」が共通しているため。,https://www.comptia.org/ja-jp/certifications/cybersecurity-analyst/v3/,https://www.ipa.go.jp/shiken/syllabus/gaiyou.html
54,69,official_scope_overlap,3,セキュリティ運用|インシデント対応|リスク管理,公式試験範囲で「セキュリティ運用・インシデント対応・リスク管理」が共通しているため。,https://www.comptia.org/ja-jp/certifications/cybersecurity-analyst/v3/,https://www.ipa.go.jp/shiken/syllabus/gaiyou.html
54,145,official_scope_overlap,3,セキュリティ運用|インシデント対応|リスク管理,公式試験範囲で「セキュリティ運用・インシデント対応・リスク管理」が共通しているため。,https://www.comptia.org/ja-jp/certifications/cybersecurity-analyst/v3/,https://www.ipa.go.jp/shiken/syllabus/gaiyou.html
54,55,official_scope_overlap,2,セキュリティ運用|リスク管理,公式試験範囲で「セキュリティ運用・リスク管理」が共通しているため。,https://www.comptia.org/ja-jp/certifications/cybersecurity-analyst/v3/,https://www.comptia.org/ja-jp/certifications/pentest/
54,56,official_scope_overlap,2,セキュリティ運用|リスク管理,公式試験範囲で「セキュリティ運用・リスク管理」が共通しているため。,https://www.comptia.org/ja-jp/certifications/cybersecurity-analyst/v3/,https://www.comptia.org/en-us/certifications/secai/
54,62,official_scope_overlap,2,セキュリティ運用|リスク管理,公式試験範囲で「セキュリティ運用・リスク管理」が共通しているため。,https://www.comptia.org/ja-jp/certifications/cybersecurity-analyst/v3/,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/sc-500
54,63,official_scope_overlap,2,セキュリティ運用|リスク管理,公式試験範囲で「セキュリティ運用・リスク管理」が共通しているため。,https://www.comptia.org/ja-jp/certifications/cybersecurity-analyst/v3/,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/sc-100
54,65,official_scope_overlap,2,セキュリティ運用|インシデント対応,公式試験範囲で「セキュリティ運用・インシデント対応」が共通しているため。,https://www.comptia.org/ja-jp/certifications/cybersecurity-analyst/v3/,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/sc-200
54,117,official_scope_overlap,2,セキュリティ運用|インシデント対応,公式試験範囲で「セキュリティ運用・インシデント対応」が共通しているため。,https://www.comptia.org/ja-jp/certifications/cybersecurity-analyst/v3/,https://docs.aws.amazon.com/aws-certification/latest/sysops-administrator-associate-03/sysops-administrator-associate-03.html
54,126,official_scope_overlap,2,セキュリティ運用|インシデント対応,公式試験範囲で「セキュリティ運用・インシデント対応」が共通しているため。,https://www.comptia.org/ja-jp/certifications/cybersecurity-analyst/v3/,https://services.google.com/fh/files/misc/professional_cloud_devops_engineer_exam_guide_english.pdf
55,58,official_scope_overlap,3,セキュリティ運用|リスク管理|クラウドセキュリティ,公式試験範囲で「セキュリティ運用・リスク管理・クラウドセキュリティ」が共通しているため。,https://www.comptia.org/ja-jp/certifications/pentest/,https://www.comptia.org/en-us/certifications/securityx/
55,60,official_scope_overlap,3,セキュリティ運用|リスク管理|クラウドセキュリティ,公式試験範囲で「セキュリティ運用・リスク管理・クラウドセキュリティ」が共通しているため。,https://www.comptia.org/ja-jp/certifications/pentest/,https://services.google.com/fh/files/misc/professional_security_operations_engineer_exam_guide_english.pdf
55,62,official_scope_overlap,3,セキュリティ運用|リスク管理|クラウドセキュリティ,公式試験範囲で「セキュリティ運用・リスク管理・クラウドセキュリティ」が共通しているため。,https://www.comptia.org/ja-jp/certifications/pentest/,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/sc-500
55,63,official_scope_overlap,3,セキュリティ運用|リスク管理|クラウドセキュリティ,公式試験範囲で「セキュリティ運用・リスク管理・クラウドセキュリティ」が共通しているため。,https://www.comptia.org/ja-jp/certifications/pentest/,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/sc-100
55,56,official_scope_overlap,2,セキュリティ運用|リスク管理,公式試験範囲で「セキュリティ運用・リスク管理」が共通しているため。,https://www.comptia.org/ja-jp/certifications/pentest/,https://www.comptia.org/en-us/certifications/secai/
55,57,official_scope_overlap,2,セキュリティ運用|リスク管理,公式試験範囲で「セキュリティ運用・リスク管理」が共通しているため。,https://www.comptia.org/ja-jp/certifications/pentest/,https://www.comptia.org/ja-jp/certifications/security/
55,59,official_scope_overlap,2,セキュリティ運用|クラウドセキュリティ,公式試験範囲で「セキュリティ運用・クラウドセキュリティ」が共通しているため。,https://www.comptia.org/ja-jp/certifications/pentest/,https://services.google.com/fh/files/misc/professional_cloud_security_engineer_exam_guide_english.pdf
55,65,official_scope_overlap,2,セキュリティ運用|クラウドセキュリティ,公式試験範囲で「セキュリティ運用・クラウドセキュリティ」が共通しているため。,https://www.comptia.org/ja-jp/certifications/pentest/,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/sc-200
55,68,official_scope_overlap,2,セキュリティ運用|リスク管理,公式試験範囲で「セキュリティ運用・リスク管理」が共通しているため。,https://www.comptia.org/ja-jp/certifications/pentest/,https://www.ipa.go.jp/shiken/syllabus/gaiyou.html
55,69,official_scope_overlap,2,セキュリティ運用|リスク管理,公式試験範囲で「セキュリティ運用・リスク管理」が共通しているため。,https://www.comptia.org/ja-jp/certifications/pentest/,https://www.ipa.go.jp/shiken/syllabus/gaiyou.html
55,145,official_scope_overlap,2,セキュリティ運用|リスク管理,公式試験範囲で「セキュリティ運用・リスク管理」が共通しているため。,https://www.comptia.org/ja-jp/certifications/pentest/,https://www.ipa.go.jp/shiken/syllabus/gaiyou.html
56,108,official_scope_overlap,5,AI基礎|機械学習|生成AI|リスク管理|ガバナンス,公式試験範囲で「AI基礎・機械学習・生成AI・リスク管理・ガバナンス」が共通しているため。,https://www.comptia.org/en-us/certifications/secai/,https://services.google.com/fh/files/misc/generative_ai_leader_exam_guide_english.pdf
56,104,official_scope_overlap,4,AI基礎|機械学習|生成AI|ガバナンス,公式試験範囲で「AI基礎・機械学習・生成AI・ガバナンス」が共通しているため。,https://www.comptia.org/en-us/certifications/secai/,https://docs.aws.amazon.com/aws-certification/latest/ai-practitioner-01/ai-practitioner-01.html
56,57,official_scope_overlap,3,セキュリティ運用|リスク管理|ガバナンス,公式試験範囲で「セキュリティ運用・リスク管理・ガバナンス」が共通しているため。,https://www.comptia.org/en-us/certifications/secai/,https://www.comptia.org/ja-jp/certifications/security/
56,58,official_scope_overlap,3,セキュリティ運用|リスク管理|ガバナンス,公式試験範囲で「セキュリティ運用・リスク管理・ガバナンス」が共通しているため。,https://www.comptia.org/en-us/certifications/secai/,https://www.comptia.org/en-us/certifications/securityx/
56,59,official_scope_overlap,3,セキュリティ運用|ガバナンス|自動化,公式試験範囲で「セキュリティ運用・ガバナンス・自動化」が共通しているため。,https://www.comptia.org/en-us/certifications/secai/,https://services.google.com/fh/files/misc/professional_cloud_security_engineer_exam_guide_english.pdf
56,60,official_scope_overlap,3,セキュリティ運用|リスク管理|自動化,公式試験範囲で「セキュリティ運用・リスク管理・自動化」が共通しているため。,https://www.comptia.org/en-us/certifications/secai/,https://services.google.com/fh/files/misc/professional_security_operations_engineer_exam_guide_english.pdf
56,63,official_scope_overlap,3,セキュリティ運用|リスク管理|ガバナンス,公式試験範囲で「セキュリティ運用・リスク管理・ガバナンス」が共通しているため。,https://www.comptia.org/en-us/certifications/secai/,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/sc-100
56,88,official_scope_overlap,3,機械学習|ガバナンス|自動化,公式試験範囲で「機械学習・ガバナンス・自動化」が共通しているため。,https://www.comptia.org/en-us/certifications/secai/,https://services.google.com/fh/files/misc/professional_data_engineer_exam_guide_english.pdf
56,103,official_scope_overlap,3,AI基礎|機械学習|生成AI,公式試験範囲で「AI基礎・機械学習・生成AI」が共通しているため。,https://www.comptia.org/en-us/certifications/secai/,https://www.datascientist.or.jp/dscertification/what/
56,109,official_scope_overlap,3,機械学習|生成AI|ガバナンス,公式試験範囲で「機械学習・生成AI・ガバナンス」が共通しているため。,https://www.comptia.org/en-us/certifications/secai/,https://services.google.com/fh/files/misc/professional_machine_learning_engineer_exam_guide_english_new.pdf
56,112,official_scope_overlap,3,AI基礎|機械学習|生成AI,公式試験範囲で「AI基礎・機械学習・生成AI」が共通しているため。,https://www.comptia.org/en-us/certifications/secai/,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/ai-901
56,115,official_scope_overlap,3,AI基礎|機械学習|生成AI,公式試験範囲で「AI基礎・機械学習・生成AI」が共通しているため。,https://www.comptia.org/en-us/certifications/secai/,https://www.jdla.org/certificate/general/#general_No03
56,124,official_scope_overlap,3,セキュリティ運用|ガバナンス|自動化,公式試験範囲で「セキュリティ運用・ガバナンス・自動化」が共通しているため。,https://www.comptia.org/en-us/certifications/secai/,https://services.google.com/fh/files/misc/associate_google_workspace_administrator_exam_guide_english.pdf
56,62,official_scope_overlap,2,セキュリティ運用|リスク管理,公式試験範囲で「セキュリティ運用・リスク管理」が共通しているため。,https://www.comptia.org/en-us/certifications/secai/,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/sc-500
56,64,official_scope_overlap,2,ガバナンス|自動化,公式試験範囲で「ガバナンス・自動化」が共通しているため。,https://www.comptia.org/en-us/certifications/secai/,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/sc-300
56,65,official_scope_overlap,2,セキュリティ運用|自動化,公式試験範囲で「セキュリティ運用・自動化」が共通しているため。,https://www.comptia.org/en-us/certifications/secai/,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/sc-200
56,66,official_scope_overlap,2,リスク管理|ガバナンス,公式試験範囲で「リスク管理・ガバナンス」が共通しているため。,https://www.comptia.org/en-us/certifications/secai/,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/sc-900
56,68,official_scope_overlap,2,セキュリティ運用|リスク管理,公式試験範囲で「セキュリティ運用・リスク管理」が共通しているため。,https://www.comptia.org/en-us/certifications/secai/,https://www.ipa.go.jp/shiken/syllabus/gaiyou.html
56,69,official_scope_overlap,2,セキュリティ運用|リスク管理,公式試験範囲で「セキュリティ運用・リスク管理」が共通しているため。,https://www.comptia.org/en-us/certifications/secai/,https://www.ipa.go.jp/shiken/syllabus/gaiyou.html
56,77,official_scope_overlap,2,AI基礎|生成AI,公式試験範囲で「AI基礎・生成AI」が共通しているため。,https://www.comptia.org/en-us/certifications/secai/,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/dp-800
56,105,official_scope_overlap,2,機械学習|生成AI,公式試験範囲で「機械学習・生成AI」が共通しているため。,https://www.comptia.org/en-us/certifications/secai/,https://docs.aws.amazon.com/aws-certification/latest/ai-professional-01/ai-professional-01.html
56,110,official_scope_overlap,2,AI基礎|生成AI,公式試験範囲で「AI基礎・生成AI」が共通しているため。,https://www.comptia.org/en-us/certifications/secai/,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/ai-103
56,111,official_scope_overlap,2,AI基礎|生成AI,公式試験範囲で「AI基礎・生成AI」が共通しているため。,https://www.comptia.org/en-us/certifications/secai/,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/ai-200
56,114,official_scope_overlap,2,機械学習|生成AI,公式試験範囲で「機械学習・生成AI」が共通しているため。,https://www.comptia.org/en-us/certifications/secai/,https://www.jdla.org/certificate/engineer/#engineer_No03
56,117,official_scope_overlap,2,セキュリティ運用|自動化,公式試験範囲で「セキュリティ運用・自動化」が共通しているため。,https://www.comptia.org/en-us/certifications/secai/,https://docs.aws.amazon.com/aws-certification/latest/sysops-administrator-associate-03/sysops-administrator-associate-03.html
56,126,official_scope_overlap,2,セキュリティ運用|自動化,公式試験範囲で「セキュリティ運用・自動化」が共通しているため。,https://www.comptia.org/en-us/certifications/secai/,https://services.google.com/fh/files/misc/professional_cloud_devops_engineer_exam_guide_english.pdf
56,145,official_scope_overlap,2,セキュリティ運用|リスク管理,公式試験範囲で「セキュリティ運用・リスク管理」が共通しているため。,https://www.comptia.org/en-us/certifications/secai/,https://www.ipa.go.jp/shiken/syllabus/gaiyou.html
56,148,official_scope_overlap,2,リスク管理|ガバナンス,公式試験範囲で「リスク管理・ガバナンス」が共通しているため。,https://www.comptia.org/en-us/certifications/secai/,https://www.ipa.go.jp/shiken/syllabus/gaiyou.html
57,69,official_scope_overlap,6,セキュリティ基礎|ID・アクセス管理|暗号|リスク管理|セキュリティ運用|インシデント対応,公式試験範囲で「セキュリティ基礎・ID・アクセス管理・暗号・リスク管理・セキュリティ運用・インシデント対応」が共通しているため。,https://www.comptia.org/ja-jp/certifications/security/,https://www.ipa.go.jp/shiken/syllabus/gaiyou.html
57,58,official_scope_overlap,5,暗号|リスク管理|セキュリティ運用|インシデント対応|ガバナンス,公式試験範囲で「暗号・リスク管理・セキュリティ運用・インシデント対応・ガバナンス」が共通しているため。,https://www.comptia.org/ja-jp/certifications/security/,https://www.comptia.org/en-us/certifications/securityx/
57,68,official_scope_overlap,5,セキュリティ基礎|ID・アクセス管理|リスク管理|セキュリティ運用|インシデント対応,公式試験範囲で「セキュリティ基礎・ID・アクセス管理・リスク管理・セキュリティ運用・インシデント対応」が共通しているため。,https://www.comptia.org/ja-jp/certifications/security/,https://www.ipa.go.jp/shiken/syllabus/gaiyou.html
57,59,official_scope_overlap,4,ID・アクセス管理|暗号|セキュリティ運用|ガバナンス,公式試験範囲で「ID・アクセス管理・暗号・セキュリティ運用・ガバナンス」が共通しているため。,https://www.comptia.org/ja-jp/certifications/security/,https://services.google.com/fh/files/misc/professional_cloud_security_engineer_exam_guide_english.pdf
57,61,official_scope_overlap,4,セキュリティ基礎|ID・アクセス管理|暗号|インシデント対応,公式試験範囲で「セキュリティ基礎・ID・アクセス管理・暗号・インシデント対応」が共通しているため。,https://www.comptia.org/ja-jp/certifications/security/,https://linuc.org/linuc3/3ss/range/
57,63,official_scope_overlap,4,ID・アクセス管理|リスク管理|セキュリティ運用|ガバナンス,公式試験範囲で「ID・アクセス管理・リスク管理・セキュリティ運用・ガバナンス」が共通しているため。,https://www.comptia.org/ja-jp/certifications/security/,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/sc-100
57,66,official_scope_overlap,4,セキュリティ基礎|ID・アクセス管理|リスク管理|ガバナンス,公式試験範囲で「セキュリティ基礎・ID・アクセス管理・リスク管理・ガバナンス」が共通しているため。,https://www.comptia.org/ja-jp/certifications/security/,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/sc-900
57,60,official_scope_overlap,3,リスク管理|セキュリティ運用|インシデント対応,公式試験範囲で「リスク管理・セキュリティ運用・インシデント対応」が共通しているため。,https://www.comptia.org/ja-jp/certifications/security/,https://services.google.com/fh/files/misc/professional_security_operations_engineer_exam_guide_english.pdf
57,62,official_scope_overlap,3,ID・アクセス管理|リスク管理|セキュリティ運用,公式試験範囲で「ID・アクセス管理・リスク管理・セキュリティ運用」が共通しているため。,https://www.comptia.org/ja-jp/certifications/security/,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/sc-500
57,64,official_scope_overlap,3,セキュリティ基礎|ID・アクセス管理|ガバナンス,公式試験範囲で「セキュリティ基礎・ID・アクセス管理・ガバナンス」が共通しているため。,https://www.comptia.org/ja-jp/certifications/security/,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/sc-300
57,65,official_scope_overlap,3,ID・アクセス管理|セキュリティ運用|インシデント対応,公式試験範囲で「ID・アクセス管理・セキュリティ運用・インシデント対応」が共通しているため。,https://www.comptia.org/ja-jp/certifications/security/,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/sc-200
57,85,official_scope_overlap,3,ID・アクセス管理|暗号|ガバナンス,公式試験範囲で「ID・アクセス管理・暗号・ガバナンス」が共通しているため。,https://www.comptia.org/ja-jp/certifications/security/,https://docs.aws.amazon.com/aws-certification/latest/data-engineer-associate-01/data-engineer-associate-01.html
57,108,official_scope_overlap,3,セキュリティ基礎|リスク管理|ガバナンス,公式試験範囲で「セキュリティ基礎・リスク管理・ガバナンス」が共通しているため。,https://www.comptia.org/ja-jp/certifications/security/,https://services.google.com/fh/files/misc/generative_ai_leader_exam_guide_english.pdf
57,124,official_scope_overlap,3,ID・アクセス管理|セキュリティ運用|ガバナンス,公式試験範囲で「ID・アクセス管理・セキュリティ運用・ガバナンス」が共通しているため。,https://www.comptia.org/ja-jp/certifications/security/,https://services.google.com/fh/files/misc/associate_google_workspace_administrator_exam_guide_english.pdf
57,145,official_scope_overlap,3,リスク管理|セキュリティ運用|インシデント対応,公式試験範囲で「リスク管理・セキュリティ運用・インシデント対応」が共通しているため。,https://www.comptia.org/ja-jp/certifications/security/,https://www.ipa.go.jp/shiken/syllabus/gaiyou.html
57,148,official_scope_overlap,3,セキュリティ基礎|リスク管理|ガバナンス,公式試験範囲で「セキュリティ基礎・リスク管理・ガバナンス」が共通しているため。,https://www.comptia.org/ja-jp/certifications/security/,https://www.ipa.go.jp/shiken/syllabus/gaiyou.html
57,87,official_scope_overlap,2,ID・アクセス管理|暗号,公式試験範囲で「ID・アクセス管理・暗号」が共通しているため。,https://www.comptia.org/ja-jp/certifications/security/,https://services.google.com/fh/files/misc/v1.0_associate_data_practitioner_exam_guide_english.pdf
57,104,official_scope_overlap,2,セキュリティ基礎|ガバナンス,公式試験範囲で「セキュリティ基礎・ガバナンス」が共通しているため。,https://www.comptia.org/ja-jp/certifications/security/,https://docs.aws.amazon.com/aws-certification/latest/ai-practitioner-01/ai-practitioner-01.html
57,117,official_scope_overlap,2,セキュリティ運用|インシデント対応,公式試験範囲で「セキュリティ運用・インシデント対応」が共通しているため。,https://www.comptia.org/ja-jp/certifications/security/,https://docs.aws.amazon.com/aws-certification/latest/sysops-administrator-associate-03/sysops-administrator-associate-03.html
57,126,official_scope_overlap,2,セキュリティ運用|インシデント対応,公式試験範囲で「セキュリティ運用・インシデント対応」が共通しているため。,https://www.comptia.org/ja-jp/certifications/security/,https://services.google.com/fh/files/misc/professional_cloud_devops_engineer_exam_guide_english.pdf
58,63,official_scope_overlap,5,システム設計|クラウドセキュリティ|セキュリティ運用|リスク管理|ガバナンス,公式試験範囲で「システム設計・クラウドセキュリティ・セキュリティ運用・リスク管理・ガバナンス」が共通しているため。,https://www.comptia.org/en-us/certifications/securityx/,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/sc-100
58,59,official_scope_overlap,4,クラウドセキュリティ|セキュリティ運用|暗号|ガバナンス,公式試験範囲で「クラウドセキュリティ・セキュリティ運用・暗号・ガバナンス」が共通しているため。,https://www.comptia.org/en-us/certifications/securityx/,https://services.google.com/fh/files/misc/professional_cloud_security_engineer_exam_guide_english.pdf
58,60,official_scope_overlap,4,クラウドセキュリティ|セキュリティ運用|インシデント対応|リスク管理,公式試験範囲で「クラウドセキュリティ・セキュリティ運用・インシデント対応・リスク管理」が共通しているため。,https://www.comptia.org/en-us/certifications/securityx/,https://services.google.com/fh/files/misc/professional_security_operations_engineer_exam_guide_english.pdf
58,69,official_scope_overlap,4,セキュリティ運用|インシデント対応|暗号|リスク管理,公式試験範囲で「セキュリティ運用・インシデント対応・暗号・リスク管理」が共通しているため。,https://www.comptia.org/en-us/certifications/securityx/,https://www.ipa.go.jp/shiken/syllabus/gaiyou.html
58,62,official_scope_overlap,3,クラウドセキュリティ|セキュリティ運用|リスク管理,公式試験範囲で「クラウドセキュリティ・セキュリティ運用・リスク管理」が共通しているため。,https://www.comptia.org/en-us/certifications/securityx/,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/sc-500
58,65,official_scope_overlap,3,クラウドセキュリティ|セキュリティ運用|インシデント対応,公式試験範囲で「クラウドセキュリティ・セキュリティ運用・インシデント対応」が共通しているため。,https://www.comptia.org/en-us/certifications/securityx/,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/sc-200
58,68,official_scope_overlap,3,セキュリティ運用|インシデント対応|リスク管理,公式試験範囲で「セキュリティ運用・インシデント対応・リスク管理」が共通しているため。,https://www.comptia.org/en-us/certifications/securityx/,https://www.ipa.go.jp/shiken/syllabus/gaiyou.html
58,145,official_scope_overlap,3,セキュリティ運用|インシデント対応|リスク管理,公式試験範囲で「セキュリティ運用・インシデント対応・リスク管理」が共通しているため。,https://www.comptia.org/en-us/certifications/securityx/,https://www.ipa.go.jp/shiken/syllabus/gaiyou.html
58,61,official_scope_overlap,2,インシデント対応|暗号,公式試験範囲で「インシデント対応・暗号」が共通しているため。,https://www.comptia.org/en-us/certifications/securityx/,https://linuc.org/linuc3/3ss/range/
58,64,official_scope_overlap,2,クラウドセキュリティ|ガバナンス,公式試験範囲で「クラウドセキュリティ・ガバナンス」が共通しているため。,https://www.comptia.org/en-us/certifications/securityx/,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/sc-300
58,66,official_scope_overlap,2,リスク管理|ガバナンス,公式試験範囲で「リスク管理・ガバナンス」が共通しているため。,https://www.comptia.org/en-us/certifications/securityx/,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/sc-900
58,85,official_scope_overlap,2,暗号|ガバナンス,公式試験範囲で「暗号・ガバナンス」が共通しているため。,https://www.comptia.org/en-us/certifications/securityx/,https://docs.aws.amazon.com/aws-certification/latest/data-engineer-associate-01/data-engineer-associate-01.html
58,108,official_scope_overlap,2,リスク管理|ガバナンス,公式試験範囲で「リスク管理・ガバナンス」が共通しているため。,https://www.comptia.org/en-us/certifications/securityx/,https://services.google.com/fh/files/misc/generative_ai_leader_exam_guide_english.pdf
58,117,official_scope_overlap,2,セキュリティ運用|インシデント対応,公式試験範囲で「セキュリティ運用・インシデント対応」が共通しているため。,https://www.comptia.org/en-us/certifications/securityx/,https://docs.aws.amazon.com/aws-certification/latest/sysops-administrator-associate-03/sysops-administrator-associate-03.html
58,118,official_scope_overlap,2,クラウドセキュリティ|インシデント対応,公式試験範囲で「クラウドセキュリティ・インシデント対応」が共通しているため。,https://www.comptia.org/en-us/certifications/securityx/,https://docs.aws.amazon.com/aws-certification/latest/devops-engineer-professional-02/devops-engineer-professional-02.html
58,124,official_scope_overlap,2,セキュリティ運用|ガバナンス,公式試験範囲で「セキュリティ運用・ガバナンス」が共通しているため。,https://www.comptia.org/en-us/certifications/securityx/,https://services.google.com/fh/files/misc/associate_google_workspace_administrator_exam_guide_english.pdf
58,126,official_scope_overlap,2,セキュリティ運用|インシデント対応,公式試験範囲で「セキュリティ運用・インシデント対応」が共通しているため。,https://www.comptia.org/en-us/certifications/securityx/,https://services.google.com/fh/files/misc/professional_cloud_devops_engineer_exam_guide_english.pdf
58,135,official_scope_overlap,2,システム設計|クラウドセキュリティ,公式試験範囲で「システム設計・クラウドセキュリティ」が共通しているため。,https://www.comptia.org/en-us/certifications/securityx/,https://docs.aws.amazon.com/aws-certification/latest/solutions-architect-professional-02/solutions-architect-professional-02.html
58,138,official_scope_overlap,2,システム設計|クラウドセキュリティ,公式試験範囲で「システム設計・クラウドセキュリティ」が共通しているため。,https://www.comptia.org/en-us/certifications/securityx/,https://services.google.com/fh/files/misc/professional_cloud_architect_exam_guide_english.pdf
58,146,official_scope_overlap,2,システム設計|ガバナンス,公式試験範囲で「システム設計・ガバナンス」が共通しているため。,https://www.comptia.org/en-us/certifications/securityx/,https://www.ipa.go.jp/shiken/syllabus/gaiyou.html
58,147,official_scope_overlap,2,システム設計|リスク管理,公式試験範囲で「システム設計・リスク管理」が共通しているため。,https://www.comptia.org/en-us/certifications/securityx/,https://www.ipa.go.jp/shiken/syllabus/gaiyou.html
58,148,official_scope_overlap,2,リスク管理|ガバナンス,公式試験範囲で「リスク管理・ガバナンス」が共通しているため。,https://www.comptia.org/en-us/certifications/securityx/,https://www.ipa.go.jp/shiken/syllabus/gaiyou.html
59,63,official_scope_overlap,4,クラウドセキュリティ|ID・アクセス管理|セキュリティ運用|ガバナンス,公式試験範囲で「クラウドセキュリティ・ID・アクセス管理・セキュリティ運用・ガバナンス」が共通しているため。,https://services.google.com/fh/files/misc/professional_cloud_security_engineer_exam_guide_english.pdf,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/sc-100
59,64,official_scope_overlap,4,クラウドセキュリティ|ID・アクセス管理|自動化|ガバナンス,公式試験範囲で「クラウドセキュリティ・ID・アクセス管理・自動化・ガバナンス」が共通しているため。,https://services.google.com/fh/files/misc/professional_cloud_security_engineer_exam_guide_english.pdf,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/sc-300
59,65,official_scope_overlap,4,クラウドセキュリティ|ID・アクセス管理|セキュリティ運用|自動化,公式試験範囲で「クラウドセキュリティ・ID・アクセス管理・セキュリティ運用・自動化」が共通しているため。,https://services.google.com/fh/files/misc/professional_cloud_security_engineer_exam_guide_english.pdf,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/sc-200
59,69,official_scope_overlap,4,ID・アクセス管理|ネットワーク設計|暗号|セキュリティ運用,公式試験範囲で「ID・アクセス管理・ネットワーク設計・暗号・セキュリティ運用」が共通しているため。,https://services.google.com/fh/files/misc/professional_cloud_security_engineer_exam_guide_english.pdf,https://www.ipa.go.jp/shiken/syllabus/gaiyou.html
59,124,official_scope_overlap,4,ID・アクセス管理|セキュリティ運用|自動化|ガバナンス,公式試験範囲で「ID・アクセス管理・セキュリティ運用・自動化・ガバナンス」が共通しているため。,https://services.google.com/fh/files/misc/professional_cloud_security_engineer_exam_guide_english.pdf,https://services.google.com/fh/files/misc/associate_google_workspace_administrator_exam_guide_english.pdf
59,60,official_scope_overlap,3,クラウドセキュリティ|セキュリティ運用|自動化,公式試験範囲で「クラウドセキュリティ・セキュリティ運用・自動化」が共通しているため。,https://services.google.com/fh/files/misc/professional_cloud_security_engineer_exam_guide_english.pdf,https://services.google.com/fh/files/misc/professional_security_operations_engineer_exam_guide_english.pdf
59,62,official_scope_overlap,3,クラウドセキュリティ|ID・アクセス管理|セキュリティ運用,公式試験範囲で「クラウドセキュリティ・ID・アクセス管理・セキュリティ運用」が共通しているため。,https://services.google.com/fh/files/misc/professional_cloud_security_engineer_exam_guide_english.pdf,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/sc-500
59,67,official_scope_overlap,3,クラウドセキュリティ|ID・アクセス管理|ネットワーク設計,公式試験範囲で「クラウドセキュリティ・ID・アクセス管理・ネットワーク設計」が共通しているため。,https://services.google.com/fh/files/misc/professional_cloud_security_engineer_exam_guide_english.pdf,https://education.oracle.com/ko/ouexam-pexam_1z0-1104-26/pexam_1Z0-1104-26
59,85,official_scope_overlap,3,ID・アクセス管理|暗号|ガバナンス,公式試験範囲で「ID・アクセス管理・暗号・ガバナンス」が共通しているため。,https://services.google.com/fh/files/misc/professional_cloud_security_engineer_exam_guide_english.pdf,https://docs.aws.amazon.com/aws-certification/latest/data-engineer-associate-01/data-engineer-associate-01.html
